id,chitty_id,name,event_type,sub_type,description,start_time,end_time,duration,location_id,primary_person_id,secondary_person_id,related_thing_id,parent_event_id,amount,currency,status,outcome,witness_ids,evidence_ids,authority_ids,is_confidential,metadata,verification_status,last_verified,created_at,updated_at,source_file,source_hash,tz_original,confidence,start_time_parsed
e31ea932-c478-4551-96ab-ef89b05db56d,md_INTEGRATED_DISCOVERY_REPORT_14,🏛️ LEGAL PROCEEDINGS READINESS,other,,,2025-09-20T18:27:29.218495+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218496+00:00,2025-09-20T18:27:29.218497+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218495+00:00
08676048-dcfa-493a-9a58-931d5d347bfa,md_INTEGRATED_DISCOVERY_REPORT_15,Immediate Discovery Assets,other,,"1. **Exhibit-Ready Documents**
   - Master timeline with 269 evidence events
   - Comprehensive document index (237 files)
   - Change tracking reports with version history

2. **Communication Evidence**
   - iMessage analysis framework established
   - OpenPhone business data identified and accessible
   - Cross-platform integration strategy documented

3. **Authentication Packages**
   - Multi-platform verification protocols
   - Hash-based integrity verification
   - Complete audit trail docu",2025-09-20T18:27:29.218534+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Ready Documents', 'Communication Evidence', 'Authentication Packages'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218535+00:00,2025-09-20T18:27:29.218536+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218534+00:00
74f92bd5-e931-48a2-9c2c-b978fd0901ee,md_INTEGRATED_DISCOVERY_REPORT_16,Next Phase Requirements,other,,"1. **OpenPhone Data Processing**
   - Extract specific business communications for critical period
   - Identify operational control evidence
   - Cross-reference with existing timeline

2. **Contradiction Analysis**
   - Process business communications for TRO claim contradictions
   - Generate specific exhibit packages
   - Integrate with personal communication evidence

---
",2025-09-20T18:27:29.218565+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Data Processing', 'Contradiction Analysis'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218566+00:00,2025-09-20T18:27:29.218567+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218565+00:00
53317df2-624d-41e4-b457-fdcf3d069219,md_INTEGRATED_DISCOVERY_REPORT_17,📋 TECHNICAL INFRASTRUCTURE,other,,,2025-09-20T18:27:29.218578+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218580+00:00,2025-09-20T18:27:29.218581+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218578+00:00
349e227e-8ece-4afe-9bf7-5be993e37a3a,md_INTEGRATED_DISCOVERY_REPORT_18,Data Management,other,,"- **Evidence versioning system** operational
- **Change detection algorithms** monitoring document modifications
- **Master timeline** maintained in multiple formats (CSV, Parquet)
- **Metadata preservation** ensuring forensic integrity
",2025-09-20T18:27:29.218603+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218604+00:00,2025-09-20T18:27:29.218605+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218603+00:00
b9bcdcd4-9d68-4538-9156-1dc11f7b8fdc,md_INTEGRATED_DISCOVERY_REPORT_19,Analysis Capabilities,other,,"- **Automated contradiction detection** across communication platforms
- **Timeline correlation analysis** for operational continuity
- **Document categorization** and indexing systems
- **Cross-platform evidence integration** frameworks

---
",2025-09-20T18:27:29.218626+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218628+00:00,2025-09-20T18:27:29.218628+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218626+00:00
4db5da85-69e7-47ad-8ed9-5b3d022c9523,md_INTEGRATED_DISCOVERY_REPORT_20,⚖️ CONCLUSION,other,,,2025-09-20T18:27:29.218639+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218640+00:00,2025-09-20T18:27:29.218641+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218639+00:00
4fbf7e44-ef5f-417f-9acf-523659e7202a,md_INTEGRATED_DISCOVERY_REPORT_21,Discovery Position: **OVERWHELMING ADVANTAGE**,other,,"
The integrated evidence analysis has established a comprehensive foundation for legal proceedings with:

- **Complete evidence coverage** across all relevant categories
- **Multi-platform authentication** preventing dispute vectors
- **Continuous timeline documentation** of operational involvement
- **Ready discovery deliverables** for immediate legal use
",2025-09-20T18:27:29.218669+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218671+00:00,2025-09-20T18:27:29.218672+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218669+00:00
360bd736-de18-430c-aca2-d81ac09ae266,md_INTEGRATED_DISCOVERY_REPORT_22,Evidence Strength Assessment,other,,"- **Volume:** 269 evidence events across 237 documents
- **Quality:** Multi-source authentication with version control
- **Coverage:** Complete operational timeline with critical period focus
- **Integrity:** Hash-based verification and audit trail maintenance

**DISCOVERY READINESS STATUS: COMPLETE**
**STRATEGIC ADVANTAGE: DECISIVE**
**EVIDENCE STRENGTH: OVERWHELMING**

This integrated discovery package provides comprehensive support for legal proceedings with unassailable evidence authenticati",2025-09-20T18:27:29.218709+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.218710+00:00,2025-09-20T18:27:29.218711+00:00,INTEGRATED_DISCOVERY_REPORT.md,62fd16a53236230704385b29c5a6a2d1e8333cc5d138e1f3428eb7be989dbcdc,UTC,medium,2025-09-20 18:27:29.218709+00:00
77c920e0-b487-4c69-a4f3-920933fe9b3d,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_0,# TRO DISSOLUTION/MODIFICATION MOTION MATERIALS,other,,,2025-09-20T18:27:29.219376+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219378+00:00,2025-09-20T18:27:29.219380+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219376+00:00
8b2dc38c-a63d-449d-890f-4dd3587ceb80,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_1,Consolidated Evidence Package for Vanguard Advocates,other,,,2025-09-20T18:27:29.219392+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219393+00:00,2025-09-20T18:27:29.219394+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219392+00:00
b8bbfb33-ffe7-4e94-a3f4-ebbff7ae0a3f,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_2,"Case: Arias v. Bianchi, No. 2024D007847",other,,,2025-09-20T18:27:29.219407+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219408+00:00,2025-09-20T18:27:29.219409+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219407+00:00
1d018709-fbd4-4efd-92e2-31c52c201ff4,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_3,"Date: September 19, 2025",other,,"
---
",2025-09-20T18:27:29.219421+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219422+00:00,2025-09-20T18:27:29.219423+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219421+00:00
63cf8223-fdb8-4201-9833-35d541709f81,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_4,TABLE OF CONTENTS,other,,,2025-09-20T18:27:29.219434+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219435+00:00,2025-09-20T18:27:29.219436+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219434+00:00
d780f2a9-b073-41de-ae80-84adbe08e674,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_5,EXECUTIVE SUMMARY,other,,"- **Case Overview**
- **Timeline of Events**
- **Analysis of Emergency Petition**
",2025-09-20T18:27:29.219452+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Case Overview', 'Emergency Petition'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219453+00:00,2025-09-20T18:27:29.219454+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219452+00:00
337f9bc9-3ffe-4ade-9ee0-477532411c62,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_6,SECTION 1: THE PRE-TRO GOOD FAITH OFFERS,other,,"- Timeline of Rejected Settlement Offers
- Critical Finding
",2025-09-20T18:27:29.219467+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Rejected Settlement', 'Critical Finding'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219469+00:00,2025-09-20T18:27:29.219469+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219467+00:00
7d503139-8db1-4ff3-bcc3-ac8f9149369d,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_7,"SECTION 2: THE OCTOBER 21 REMOVAL - BUSINESS, NOT ABUSE",other,,"- Legitimate Business Reasons Documented
- What This Was NOT
",2025-09-20T18:27:29.219483+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Legitimate Business', 'Reasons Documented', 'What This'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219484+00:00,2025-09-20T18:27:29.219485+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219483+00:00
50092002-87b9-4dbb-8e3d-5e4d20078189,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_8,SECTION 3: THE NINE-DAY GAP - WHERE'S THE EMERGENCY?,other,,"- October 21-30, 2024: Luisa's Actions vs. ""Emergency"" Claims
- The Rocket Lawyer Smoking Gun
",2025-09-20T18:27:29.219502+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['The Rocket', 'Lawyer Smoking'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219503+00:00,2025-09-20T18:27:29.219504+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219502+00:00
e2a2060c-4ad6-44be-ae5d-48f72ba76f80,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_9,SECTION 4: PROCEDURAL VIOLATIONS REQUIRING DISSOLUTION,other,,"- A. Ex Parte Order Without Legal Basis
- B. Violation of Operating Agreement
- C. No Bond Posted (Illinois Supreme Court Rule 137)
",2025-09-20T18:27:29.219522+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Ex Parte', 'Order Without', 'Legal Basis', 'Operating Agreement', 'No Bond', 'Illinois Supreme', 'Court Rule'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219523+00:00,2025-09-20T18:27:29.219524+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219522+00:00
f3262a16-f6fb-4590-af9a-011dda694297,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_10,SECTION 5: EVIDENCE CONTRADICTING TRO CLAIMS,other,,"- A. Financial Affidavit Proves No Dissipation
- B. Email Evidence of Collaboration
- C. Business Continuity Evidence
",2025-09-20T18:27:29.219541+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Financial Affidavit', 'Proves No', 'Email Evidence', 'Business Continuity'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219542+00:00,2025-09-20T18:27:29.219543+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219541+00:00
8e5d8202-3f61-40b8-a276-9c4aeea8e6f2,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_11,SECTION 6: THE ARIBIA LLC NON-MARITAL CLASSIFICATION,other,,"- Formation Timeline (Irrefutable)
- Funding Sources (ChittyTrace Documented)
- Transmutation Analysis Under 750 ILCS 5/503(c)
- Defense Against Potential Transmutation Claims
",2025-09-20T18:27:29.219562+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Formation Timeline', 'Funding Sources', 'Transmutation Analysis', 'Defense Against', 'Potential Transmutation'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219563+00:00,2025-09-20T18:27:29.219564+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219562+00:00
481d9025-b2dd-451e-90e8-48a4e168aac1,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_12,SECTION 7: COMPARATIVE HARM ANALYSIS,other,,"- Harm to Nicholas (Documented)
- Harm to Luisa (Alleged but Unproven)
",2025-09-20T18:27:29.219579+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219580+00:00,2025-09-20T18:27:29.219581+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219579+00:00
e046caed-7802-4c87-8702-ee283e339f5d,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_13,SECTION 8: PROPOSED RELIEF AND LEGAL ARGUMENTS,other,,"- PRIMARY REQUEST: Complete Dissolution
- ALTERNATIVE: Substantial Modification
- ADDITIONAL RELIEF REQUESTED
",2025-09-20T18:27:29.219596+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Complete Dissolution', 'Substantial Modification'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219598+00:00,2025-09-20T18:27:29.219598+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219596+00:00
f6f0fb9d-fb2c-4a14-8c62-43e58126cc71,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_14,SECTION 9: KEY EVIDENCE DOCUMENTS,other,,"- Already Filed with Court
- ChittyOS Verified Evidence
- Neon Database Records
",2025-09-20T18:27:29.219613+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Already Filed', 'Verified Evidence', 'Neon Database'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219614+00:00,2025-09-20T18:27:29.219615+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219613+00:00
eecbfcdb-bee2-4095-9240-28d36d97713d,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_15,SECTION 10: CROSS-CHECK AND VALIDATION FOR ATTORNEY BRIEF,other,,"- Property Classification Defense Checklist
- Funding Documentation Verification
- Illinois Law Compliance
",2025-09-20T18:27:29.219630+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Property Classification', 'Defense Checklist', 'Funding Documentation', 'Illinois Law'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219631+00:00,2025-09-20T18:27:29.219632+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219630+00:00
0af1447b-57f6-4cdf-a249-443ab3ca9541,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_16,SECTION 11: STRATEGIC RECOMMENDATIONS FOR BRIEF,other,,"- Lead with Retaliation Narrative
- Key Arguments and Evidence Focus
",2025-09-20T18:27:29.219649+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Retaliation Narrative', 'Key Arguments', 'Evidence Focus'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219650+00:00,2025-09-20T18:27:29.219651+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219649+00:00
96a7eaa3-7916-4c7c-87a4-fa1b1d1d48f8,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_17,APPENDICES,other,,"- A. Critical Quotes for Brief
- B. Illinois Law Citations
- C. Evidence Inventory Checklist

---
",2025-09-20T18:27:29.219666+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Critical Quotes', 'Illinois Law', 'Evidence Inventory'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219668+00:00,2025-09-20T18:27:29.219669+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219666+00:00
fb2f0e41-3ddd-4ad4-b1fe-8821b00dbeb2,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_18,EXECUTIVE SUMMARY: THE RETALIATION NARRATIVE,other,,,2025-09-20T18:27:29.219679+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219680+00:00,2025-09-20T18:27:29.219681+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219679+00:00
749ab5a0-ea20-4ca6-a970-5e84032b0363,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_19,The One-Sentence Truth,other,,"**Luisa filed a retaliatory TRO nine days after being legitimately removed from ARIBIA LLC for documented non-performance, using the removal letter itself as ""evidence"" of an ""emergency"" that didn't exist.**
",2025-09-20T18:27:29.219701+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219702+00:00,2025-09-20T18:27:29.219703+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219701+00:00
06e0c6eb-8ece-4a81-9783-c05eec0f6329,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_20,The Incontrovertible Timeline,other,,"- **October 21, 2024:** Nicholas removes Luisa from ARIBIA LLC for legitimate business reasons
- **October 22, 2024:** ONE DAY LATER - Luisa files for divorce
- **October 30, 2024:** NINE DAYS LATER - Luisa files ""Emergency"" TRO petition
- **October 31, 2024:** TRO granted ex parte without notice or bond
",2025-09-20T18:27:29.219730+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219731+00:00,2025-09-20T18:27:29.219732+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219730+00:00
ab22ebb0-be2a-43f1-958b-66612c299d77,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_21,"The Fatal Flaw in Their ""Emergency""",other,,"**During the 9-day gap between removal and TRO:**
- Luisa took NO emergency actions
- Made NO police reports
- Sought NO immediate protection
- Continued accessing Rocket Lawyer account (proving she wasn't ""locked out"")
- Simply consulted lawyers and prepared retaliation

---
",2025-09-20T18:27:29.219756+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['Rocket Lawyer'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219757+00:00,2025-09-20T18:27:29.219758+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219756+00:00
6ee79834-62c0-435f-91dd-d82aacb3910a,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_22,SECTION 1: THE PRE-TRO GOOD FAITH OFFERS,other,,,2025-09-20T18:27:29.219768+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219769+00:00,2025-09-20T18:27:29.219770+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219768+00:00
21b58e51-e7a2-42f3-992b-d386ce693373,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_23,Proving Nicholas's Attempts at Resolution (August-October 2024),other,,,2025-09-20T18:27:29.219780+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219781+00:00,2025-09-20T18:27:29.219782+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219780+00:00
8e98c0b9-bcbf-45ba-bedf-81ada3c79fd5,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_24,Timeline of Rejected Settlement Offers,other,,"
**August 10, 2024 - First Settlement Offer**
- Offered repayment plan for $17,820 debt
- Proposed structured payment schedule
- **Result:** REJECTED by Luisa

**August 19 & 23, 2024 - Business Transition Offers**
- Multiple attempts to discuss orderly transition
- Offered continued involvement in property management
- **Result:** DEFLECTED - Luisa refused engagement

**September 4, 2024 - Medellín Property Agreement**
- Offered favorable repayment terms for Colombia property
- Proposed maintain",2025-09-20T18:27:29.219850+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': ['First Settlement', 'Business Transition', 'Property Agreement', 'Final Demand', 'Settlement Option', 'Removal Notice', 'Compromise Language', '$17,820', '$17,820'], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219851+00:00,2025-09-20T18:27:29.219852+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219850+00:00
47439bcb-8ec5-4d8d-9305-3dce2051829b,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_25,Critical Finding,other,,"**Nicholas made FIVE documented settlement attempts over 2.5 months before Luisa chose retaliation over resolution.**

---
",2025-09-20T18:27:29.219868+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219870+00:00,2025-09-20T18:27:29.219871+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219868+00:00
83a5460b-4fc8-4919-b964-d90bf7a30f4d,md_TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD_26,"SECTION 2: THE OCTOBER 21 REMOVAL - BUSINESS, NOT ABUSE",other,,,2025-09-20T18:27:29.219881+00:00,,,,,,,,,USD,COMPLETED,,[],[],[],False,"{'entities': [], 'file_type': 'markdown'}",PENDING,,2025-09-20T18:27:29.219882+00:00,2025-09-20T18:27:29.219883+00:00,TRO_DISSOLUTION_MATERIALS_FOR_ROB_VANGUARD.md,18b5ebc70413af9cade33aa3fe14af0faa7fad0978bdc38417b0bcf6cc8f599a,UTC,medium,2025-09-20 18:27:29.219881+00:00
